2.522979,2.946043,2.689464,2.693577,3.047287,3.040952,3.013649,3.02926,3.0654,3.044853,2.954927,3.02626,3.093224,2.98125,3.086148,2
2.506067,2.954514,2.689566,2.680274,3.047314,3.028076,3.02338,3.031853,3.055049,3.051047,2.935362,3.022748,3.09956,2.978922,3.084339,2
2.486789,2.948973,2.742385,2.67339,3.036609,3.015974,3.024526,3.027126,3.059218,3.052572,2.929498,3.028769,3.107462,2.971528,3.097777,2
2.539035,2.920202,2.759704,2.67457,3.035073,3.000801,3.004553,3.014998,3.046323,3.048097,2.934799,3.04315,3.100014,2.964151,3.105571,2
2.467198,2.942397,2.702522,2.740437,3.070342,3.034708,3.027159,3.017589,3.061531,3.050912,2.931067,3.028408,3.10297,2.967838,3.101143,2
2.581776,2.866589,2.888522,2.768579,2.9449,3.03085,3.055302,2.962286,3.102157,3.092668,2.961521,3.101043,3.065147,3.023979,3.057694,2
2.303421,2.797334,3.080601,2.865215,2.971516,3.003416,2.707048,2.985419,3.00476,2.59001,2.7378,3.115621,2.649629,3.025104,2.980676,2
2.320032,2.602847,3.043903,2.861095,2.980734,3.00357,2.645233,2.941799,2.978061,2.570912,2.615934,3.110786,2.732487,3.080864,2.905675,2
2.260158,2.620513,3.075324,2.863473,2.954762,2.933012,2.604036,2.92439,2.925746,2.432862,2.641201,3.110556,2.629108,3.120943,2.899228,2
2.399366,2.695925,2.997929,2.843381,2.940008,2.966572,2.599027,2.989109,2.939791,2.516353,2.63053,3.073347,2.716761,3.106497,2.862168,2
2.197649,2.59638,3.09963,2.81719,2.969796,2.999723,2.574918,2.953664,3.000411,2.334157,2.394825,2.948153,2.640664,3.118294,2.928688,2
2.220123,2.605027,3.035812,2.861993,3.018069,3.027868,2.622572,3.014709,3.005576,2.470349,2.519343,3.005459,2.730812,3.128186,2.920157,2
2.149427,2.55457,3.031423,2.79793,2.952737,2.995874,2.548051,2.943281,2.965279,2.399894,2.635822,3.088063,2.633331,3.11598,2.923562,2
2.196351,2.636019,3.068562,2.859473,2.960794,2.964571,2.595683,2.975005,2.920246,2.42966,2.604764,3.099923,2.636454,3.120283,2.886128,2
2.173454,2.655247,3.008797,2.807063,2.905122,2.955806,2.523066,2.94856,2.948724,2.378246,2.677119,3.067376,2.572212,3.098828,2.914208,2
2.164619,2.622786,3.015546,2.804786,2.946313,3.018394,2.506917,2.97536,3.017707,2.228864,2.07861,2.918767,2.532481,3.087008,2.94843,2
2.095517,2.616393,2.970261,2.81525,2.917874,3.04842,2.5407,2.969676,3.051598,2.264245,2.330631,2.938272,2.605966,3.109767,2.947345,2
2.140797,2.594037,2.954877,2.796395,2.988294,3.054189,2.530689,2.959546,3.067022,2.206813,2.016241,2.883274,2.591954,3.090457,2.954624,2
2.171287,2.599841,3.03759,2.782683,2.969438,3.043787,2.507176,2.937722,3.05817,2.183939,2.046676,2.867877,2.575302,3.114041,2.954288,2
2.240081,2.647186,3.013626,2.866398,2.993227,3.026487,2.602733,2.957744,3.013583,2.32341,2.162501,2.860732,2.681549,3.107196,2.931353,2
2.317521,2.66169,3.025273,2.863506,2.966945,2.908416,2.643067,2.955292,2.894206,2.602413,2.764296,3.044517,2.662201,3.030417,2.903894,2
2.147435,2.674465,2.976059,2.810684,2.933612,2.996975,2.546128,2.961293,2.948847,2.401125,2.564212,3.025507,2.649755,3.110659,2.88568,2
2.1469,2.681717,2.980952,2.802341,2.920207,3.004362,2.555325,2.95682,2.962859,2.380872,2.545761,3.039925,2.636566,3.108895,2.87938,2
2.175958,2.67025,3.036839,2.820667,2.986404,3.051292,2.547478,2.955925,3.018977,2.270422,2.160485,2.94875,2.614828,3.112342,2.894683,2
2.502907,2.745904,2.984766,2.8793,3.01086,2.983824,2.747549,3.03522,2.957019,2.757753,2.809497,3.008633,2.794935,3.035737,2.910227,2
2.6206,3.060219,3.030865,2.818444,2.898647,2.982601,2.766206,2.988328,3.016555,2.707725,2.922468,3.063173,2.652506,2.861411,3.113531,2
2.715387,2.740029,3.004951,2.874334,3.043702,2.998644,2.874991,3.012502,2.992126,2.598983,1.212308,1.30991,2.391175,2.719672,3.025628,2
2.425352,2.878233,2.980478,2.610872,2.893603,3.022198,2.950433,2.942623,3.066254,2.749364,2.107088,2.827668,3.027482,2.887095,3.020057,2
2.412155,2.800449,3.025275,2.629397,2.895632,2.918036,2.903642,2.951568,3.114096,2.676564,2.051709,2.818244,2.901187,2.910888,3.056992,2
2.389981,2.662954,3.001832,2.782778,3.058141,2.966442,2.890937,3.074264,3.123182,2.513555,1.644614,2.765512,2.701854,2.841771,3.014289,2
2.429079,2.649623,2.925369,2.720607,3.020195,2.908926,2.864591,3.07159,3.077303,2.483703,1.490521,2.78705,2.652003,2.885633,2.96327,2
2.459474,2.595153,2.839219,2.682524,3.024018,2.987636,2.930291,3.064832,3.124757,2.488267,1.63136,2.793979,2.598016,2.881655,2.969759,2
2.540763,2.546011,2.702312,2.676482,3.004292,2.997252,2.905508,3.087073,3.108492,2.458492,1.625378,2.718478,2.527448,2.793741,2.901457,2
2.548291,2.492414,2.644691,2.719432,3.003836,2.975035,2.915119,3.073255,3.037664,2.450074,1.636515,2.640188,2.464039,2.667002,2.806484,2
2.552254,2.430031,2.656363,2.685941,3.012711,2.931939,2.859978,3.041173,2.959096,2.429082,1.543538,2.645372,2.401825,2.56954,2.758014,2
2.601074,2.398135,2.625456,2.688866,2.980048,2.955954,2.88389,3.058299,3.070082,2.410644,1.580966,2.641396,2.356298,2.547697,2.750271,2
