2.492722,2.950718,2.552612,2.804637,2.978425,3.013505,3.036431,2.922508,3.075685,3.091499,2.878448,3.10422,3.117081,2.937978,3.077414,0
2.508308,2.958049,2.563397,2.806503,2.983877,3.010081,3.04446,2.929259,3.075996,3.100537,2.87855,3.108985,3.119956,2.932926,3.073884,0
2.509438,2.943695,2.563647,2.820147,2.992403,3.024415,3.039698,2.939829,3.072731,3.099235,2.890949,3.111204,3.124855,2.936513,3.077816,0
2.496466,2.955613,2.559314,2.801447,3.002885,3.017483,3.024131,2.946719,3.060481,3.082678,2.892479,3.09574,3.116359,2.943171,3.070877,0
2.490839,2.98487,2.523359,2.776551,3.005143,3.022771,3.006934,2.948032,3.055441,3.07211,2.901494,3.079941,3.12145,2.951837,3.06271,0
2.504326,2.951875,2.591005,2.803826,2.996044,3.014168,3.039597,2.948342,3.084669,3.095957,2.889677,3.098194,3.115492,2.938908,3.077946,0
2.495345,2.994781,2.520253,2.786613,2.995502,3.03492,3.004075,2.953476,3.066474,3.062997,2.903087,3.076249,3.108764,2.953155,3.066252,0
2.484235,2.994415,2.526233,2.769091,3.020103,3.020959,3.004418,2.96683,3.056046,3.058537,2.911676,3.07089,3.106711,2.9619,3.067028,0
2.508696,2.992282,2.556809,2.753146,3.023774,3.031606,3.011434,2.96074,3.061857,3.067696,2.910661,3.071772,3.104081,2.963559,3.060114,0
2.505944,2.985803,2.564564,2.75592,3.028327,3.032263,2.999992,2.960853,3.053371,3.054706,2.913675,3.065562,3.095217,2.963526,3.057342,0
2.505717,2.979727,2.544808,2.772294,3.024053,3.028458,3.00181,2.965814,3.056164,3.056764,2.914302,3.078724,3.094163,2.954682,3.064261,0
2.513753,2.976148,2.576192,2.770085,3.019406,3.0323,3.010951,2.972847,3.059584,3.065908,2.916209,3.073059,3.104152,2.962023,3.057782,0
2.513934,2.984518,2.564962,2.775454,3.026246,3.026684,3.003357,2.977612,3.057412,3.056618,2.917485,3.072172,3.09376,2.957729,3.063195,0
2.50795,2.982322,2.601619,2.783766,3.021493,3.028003,3.024517,2.963755,3.061324,3.07546,2.90711,3.087885,3.111401,2.954775,3.067801,0
2.526756,2.992405,2.561049,2.778793,3.01132,3.034201,3.00185,2.95661,3.057563,3.055641,2.914449,3.076348,3.09014,2.964622,3.066235,0
2.502747,2.978496,2.5894,2.780012,3.018508,3.02915,3.009627,2.975916,3.071793,3.065886,2.915526,3.079331,3.107444,2.96132,3.066009,0
2.506408,2.991417,2.55151,2.76812,3.030604,3.034166,2.996923,2.966705,3.057658,3.052679,2.915052,3.071798,3.095232,2.964797,3.065871,0
2.532942,2.972975,2.616955,2.767142,3.014323,3.029126,2.998006,2.963812,3.063392,3.057745,2.913029,3.084024,3.099111,2.956943,3.058645,0
2.509641,2.988803,2.585359,2.762928,3.03634,3.034005,2.99876,2.975089,3.062906,3.053885,2.927531,3.070879,3.087381,2.978264,3.060861,0
2.516713,2.964693,2.568427,2.761541,3.006533,3.082684,3.003165,2.969859,3.056421,3.066453,2.925817,3.074347,3.082776,2.979018,3.051162,0
2.535105,2.976196,2.593276,2.745521,3.005933,3.079034,2.983875,2.970778,3.043503,3.04717,2.935375,3.071777,3.067353,2.977901,3.045466,0
2.540434,2.960815,2.609365,2.722865,2.990816,3.081331,2.97609,2.990716,3.039018,3.045277,2.973428,3.065961,3.074821,3.001793,3.05776,0
2.533772,2.937448,2.753613,2.702558,2.812407,2.899309,2.972824,2.961676,3.062046,3.062761,2.955211,3.088791,3.096582,2.974101,3.074176,0
2.56785,2.880007,3.000572,2.591311,2.545661,2.607684,2.96706,2.950503,3.038428,3.067093,2.9698,3.088137,3.111739,2.983927,3.073771,0
2.592922,2.841205,3.036975,2.581999,2.355982,2.528334,2.997339,2.919165,3.025156,3.110209,2.93621,3.089224,3.056816,2.961958,3.070699,0
2.643706,2.764929,2.832959,2.474825,2.114205,2.429732,3.027941,2.869803,3.022998,3.120245,2.941595,3.073888,3.000305,2.988642,3.07636,0
2.63375,2.725695,2.732199,2.452046,2.099785,2.46042,3.070547,2.851198,3.040746,3.098648,2.936514,3.070763,2.981263,2.997785,3.067807,0
2.630003,2.70557,2.63813,2.409423,2.107944,2.491089,3.060032,2.842376,3.035788,3.102473,2.932789,3.087423,2.959612,2.990693,3.06134,0
2.666538,2.724989,2.557682,2.382234,2.11745,2.483453,3.05507,2.871624,3.034935,3.101532,2.943325,3.086076,2.93802,3.006182,3.073133,0
2.616654,2.713376,2.615165,2.366166,2.095453,2.473916,3.048672,2.868869,3.043204,3.09937,2.942973,3.087534,2.933061,3.016348,3.074692,0
2.580146,2.697055,2.706911,2.344029,2.209174,2.454911,3.029817,2.895069,3.056551,3.078815,2.951918,3.09166,2.942587,3.005332,3.083407,0
2.591339,2.696249,2.733953,2.336581,2.20065,2.452382,3.019595,2.889554,3.044835,3.066408,2.963629,3.090903,2.947058,3.01711,3.088393,0
2.597624,2.726243,2.689225,2.322268,2.214565,2.452699,2.984124,2.875399,3.019297,3.050958,2.953323,3.052811,2.948156,3.013526,3.053035,0
2.622921,2.773059,2.634639,2.311576,2.190726,2.458029,2.949366,2.783225,2.978146,3.004276,2.906327,3.021362,2.95859,3.009882,3.024418,0
2.614851,2.795444,2.7282,2.245019,2.286389,2.539256,2.831783,2.400164,2.522656,2.949718,2.661358,2.77692,3.015601,2.894311,2.940403,0
2.55801,2.842445,2.784076,2.244306,2.227775,2.514933,2.497069,2.18557,2.331165,2.755175,2.4157,2.551023,2.886284,2.779933,2.897058,0
2.54204,2.787767,2.810112,2.238008,2.010226,2.493929,2.256542,1.900967,2.382898,2.570338,1.82493,2.309997,2.761473,2.459524,2.335671,0
2.510195,2.790049,2.793905,2.207033,2.029596,2.52066,2.250684,1.894808,2.397078,2.563721,1.80435,2.351751,2.76132,2.462464,2.322132,0
2.52268,2.784125,2.648243,2.14895,1.702226,2.493419,2.239858,1.616597,2.35665,2.520555,1.437004,2.355924,2.764744,2.164922,2.044301,0
2.554641,2.783162,2.604028,2.146139,1.571562,2.463433,2.271951,1.44011,2.442759,2.545842,1.215532,2.479364,2.797433,2.101786,2.027118,0
2.530677,2.742976,2.559752,2.206182,1.420298,2.45822,2.332765,1.308536,2.469355,2.590481,1.09915,2.536687,2.822742,1.897558,2.031043,0
2.514433,2.758148,2.628703,2.21308,1.369305,2.466441,2.357677,1.2573,2.449896,2.588338,1.063129,2.514681,2.780911,1.773942,2.059127,0
2.503615,2.778915,2.69804,2.249039,1.481629,2.486131,2.374693,1.344716,2.417673,2.608072,1.158784,2.480398,2.776082,1.737291,2.114597,0
2.531784,2.829587,2.981852,2.302412,1.960771,2.440715,2.378216,1.689691,2.358427,2.618527,1.594596,2.348737,2.743881,1.899361,2.14064,0
2.505088,2.897221,3.08466,2.509506,2.350992,2.611083,2.52796,2.310641,2.430534,2.711333,2.192849,2.369403,2.718461,2.516818,2.394076,0
2.530189,2.904865,2.97736,2.565054,2.470182,2.748929,2.569616,2.402534,2.716872,2.720376,2.398005,2.701353,2.751988,2.694447,2.759379,0
2.491641,2.908957,2.947404,2.662947,2.652949,2.836419,2.641225,2.605608,2.864517,2.745761,2.559018,2.830975,2.811455,2.776839,2.886898,0
2.521092,2.873408,2.959057,2.732516,2.756343,2.949703,2.761004,2.702721,2.968542,2.815915,2.644987,2.922038,2.864317,2.805288,2.930908,0
2.489147,2.906425,2.951885,2.746338,2.860125,2.950541,2.801827,2.779624,2.974381,2.849983,2.718541,2.967195,2.885749,2.83619,2.968136,0
2.427143,2.937029,2.91482,2.788593,2.94039,2.993448,2.840576,2.845869,3.037751,2.882996,2.766352,3.008035,2.913953,2.858272,2.997414,0
2.379754,2.926878,2.840189,2.803457,2.984583,3.033026,2.911606,2.862745,3.097636,2.956869,2.8072,3.052946,2.961118,2.888563,3.031525,0
2.38022,2.906569,2.826209,2.84226,3.002934,3.061767,2.951592,2.909626,3.111816,2.991383,2.840586,3.065447,2.989228,2.893799,3.037045,0
2.395737,2.894588,2.842981,2.805787,3.029357,3.070879,2.961697,2.930878,3.098552,3.002194,2.86597,3.067573,3.028405,2.906893,3.04247,0
2.379183,2.88545,2.839052,2.804506,3.039781,3.081322,2.978907,2.945036,3.092666,3.027821,2.885824,3.074465,3.060237,2.921767,3.045326,0
2.534045,2.818679,2.93758,2.844591,3.038891,3.058481,2.988842,2.972095,3.102621,3.027416,2.904044,3.059506,3.080664,2.925576,3.043585,0
2.595297,2.837768,2.973583,2.829077,3.038018,3.050895,2.969733,2.994747,3.110009,3.009184,2.888755,3.060873,3.051656,2.925698,3.045824,0
2.470803,2.857731,2.982536,2.840555,3.039795,3.038048,2.956619,3.001038,3.115377,2.987792,2.941303,3.078761,3.034925,2.960913,3.048835,0
2.31171,2.821829,2.928613,2.860461,3.030871,3.050545,2.999895,2.930458,3.130408,3.004758,2.918995,3.093274,3.029384,2.965353,3.047768,6
2.336607,2.773886,2.824325,2.804618,3.071538,3.013069,3.012137,2.898099,3.110649,3.030546,2.861298,3.053325,3.002903,2.948772,3.005851,6
2.600264,2.880406,2.872825,2.688704,3.044709,3.104322,2.94596,2.90434,3.109512,3.031129,2.857788,3.019409,3.016905,2.980843,2.993548,6
2.632055,2.833312,2.999816,2.681712,3.047215,3.085919,2.959614,2.917334,3.107468,3.04348,2.873323,3.042616,3.037341,3.000352,3.004873,6
2.666443,2.850898,3.030128,2.745903,3.026982,3.045173,2.986922,2.895163,3.08415,3.063468,2.836234,3.059525,3.068881,2.978776,3.029452,6
