2.910066,2.776175,3.004991,2.516594,1.63793,2.285115,2.535549,1.096412,2.653168,2.675259,0.7972454,2.638858,2.713596,0.9657407,2.595816,-0.4055879,-0.909018,-0.09583618,0
2.883439,2.81554,2.918313,2.619423,1.638777,2.277004,2.617193,1.15202,2.600538,2.770162,0.8525624,2.622394,2.787045,1.156258,2.489675,-0.3781859,-0.9156862,0.135993,0
2.906715,2.79653,2.975344,2.640056,1.978535,2.265922,2.637763,1.286434,2.401905,2.777463,0.8889084,2.526142,2.773667,1.227022,2.353154,-0.3780409,-0.9118999,0.1597613,0
2.780387,2.733788,2.92684,2.576735,2.071682,2.331569,2.589307,1.401157,2.39057,2.757111,0.9989659,2.550886,2.69651,1.426371,2.331981,-0.2918983,-0.92194,0.2546018,0
2.782266,2.652229,2.767545,2.571284,2.31078,2.482348,2.641861,2.061389,2.090623,2.774179,1.370027,2.307799,2.682367,1.57739,2.274269,-0.285171,-0.9132703,0.2908863,0
2.585869,2.595559,2.625892,2.369922,1.901494,2.369557,2.672858,1.6938,1.937673,2.791883,1.070074,2.347937,2.732954,1.286719,2.277039,-0.1913781,-0.9447709,0.2660496,0
2.608436,2.672016,2.400658,2.343425,2.000979,2.35238,2.803582,1.888945,1.587781,2.836007,1.354883,2.04102,2.785537,1.474402,2.124905,-0.2685357,-0.8843497,0.3818562,0
2.680209,2.706686,2.43465,2.310367,1.519229,2.515956,2.370027,1.448479,2.439862,2.59685,1.332195,2.386345,2.764352,1.85247,2.060801,-0.2761546,-0.8360377,0.4741094,0
2.680952,2.861962,2.792544,2.604852,1.508405,2.475446,2.71012,1.24376,2.463522,2.779871,1.241728,2.400119,2.852561,1.915288,2.095886,-0.3105253,-0.7782856,0.5457522,0
2.645743,2.95391,3.054963,2.537843,1.771298,2.468236,2.653192,1.421935,2.40006,2.759293,1.402353,2.344171,2.784464,1.876919,1.978806,-0.3313425,-0.8843527,0.3288348,0
2.728263,2.935132,2.797055,2.508748,1.619534,2.477255,2.756213,1.251998,2.386869,2.825022,1.220431,2.298043,2.824227,1.741959,1.97331,-0.2618416,-0.8652613,0.4275066,0
2.759611,2.864191,2.351506,2.816241,1.131337,2.545035,3.004553,0.921737,2.442436,2.941244,1.021526,2.198808,2.869443,1.909795,1.893685,-0.4167084,-0.7308635,0.5405484,0
2.796906,2.899112,2.633154,3.075197,1.051796,2.443798,2.958496,0.9424257,2.39512,3.009634,0.8392706,2.211633,2.956712,1.973176,1.699056,-0.4213605,-0.7225648,0.548047,0
2.898851,2.857172,2.863267,2.372548,1.481416,1.90215,2.463017,1.095501,1.66011,2.584575,2.281971,1.757245,2.949533,2.901821,2.676506,-0.3352872,-0.8303668,0.4450544,0
2.852633,3.080123,2.732367,2.834282,2.98638,2.728467,2.965563,2.923494,2.500781,2.951006,2.784532,2.340112,2.860466,2.59934,2.095174,0.04428578,-0.9978586,-0.04813438,0
2.784258,2.964966,3.019633,2.562114,2.702239,1.161337,2.700136,2.295653,1.891338,2.739485,2.058926,2.164522,2.825754,2.293571,2.161458,-0.4529885,-0.7675084,0.4535772,0
2.77138,2.970259,2.873983,2.530253,1.137859,2.558794,2.612252,1.046701,2.539332,2.742422,0.8146247,2.492984,2.760723,1.221504,2.262366,-0.4199536,-0.8617642,0.2846075,0
2.678543,2.895478,3.086841,2.443306,1.408147,2.586397,2.460318,1.234701,2.573302,2.525654,0.9906557,2.600538,2.564669,1.114788,2.509845,-0.4043796,-0.9062977,0.1228886,0
2.525254,2.71808,2.456459,2.674842,2.09292,2.301537,2.688084,1.851057,2.301051,2.523275,1.305169,2.648311,2.49537,1.416702,2.627864,-0.3559235,-0.934425,0.01297295,0
2.77537,2.892707,2.608264,2.688698,1.965534,2.453811,2.715486,1.657932,2.553495,2.536397,1.266865,2.723497,2.521022,1.109541,2.788173,0.06957832,-0.9974087,-0.01829239,0
2.877512,2.830975,2.160481,2.82104,1.587409,2.523912,2.835208,1.792212,2.719986,2.55121,1.705088,2.936706,2.689624,1.795679,2.953955,0.05812036,-0.9978967,-0.02870745,0
2.431903,2.591242,2.428558,1.974338,1.326801,2.057483,1.676897,1.511964,1.575375,1.518958,1.65643,1.46728,1.244662,2.221182,1.143259,-0.9020393,-0.333491,-0.2740598,0
2.407644,2.571741,2.42103,1.947112,1.302038,2.004046,1.680068,1.507551,1.500126,1.506779,1.658162,1.418456,1.232023,2.221312,1.109755,0.04336488,-0.9982705,-0.03969353,0
2.440705,2.582233,2.446336,2.003446,1.37646,2.10706,1.73013,1.491384,1.567951,1.581323,1.616279,1.484914,1.296667,2.156767,1.256856,0.0609653,-0.9980737,0.01149036,0
2.442974,2.58711,2.430896,1.992581,1.304259,2.074946,1.727088,1.465558,1.582847,1.584237,1.589056,1.529312,1.327718,2.105159,1.318962,0.06743708,-0.9976385,0.01303254,0
2.449502,2.570187,2.385773,1.975121,1.294774,2.045795,1.683033,1.504709,1.560283,1.530168,1.646054,1.523561,1.233066,2.19805,1.328957,0.05137663,-0.9982419,-0.02955594,0
2.452866,2.567709,2.4437,2.000322,1.281673,2.101312,1.711366,1.491529,1.557527,1.574848,1.619836,1.537207,1.293433,2.159826,1.332124,0.05906682,-0.9981186,0.01644134,0
2.434199,2.562235,2.429098,2.019364,1.245705,2.062782,1.723325,1.451185,1.567977,1.579828,1.602871,1.491877,1.328231,2.106668,1.336943,0.03890092,-0.9988531,-0.02791394,0
2.455672,2.559881,2.43016,2.090367,1.211652,2.103003,1.785009,1.417196,1.558134,1.626203,1.598183,1.448256,1.370466,2.105373,1.261132,0.03872581,-0.9992488,-0.001471157,0
2.466588,2.563093,2.416874,2.020682,1.224543,2.023161,1.731223,1.429863,1.504995,1.547691,1.650353,1.353248,1.246163,2.217334,1.066992,0.0415047,-0.9991363,0.002004064,0
2.478057,2.555475,2.417968,2.019878,1.219648,2.017938,1.729943,1.425895,1.503158,1.577441,1.614509,1.389476,1.326331,2.126296,1.171883,0.0406324,-0.9991498,0.006977319,0
2.463629,2.560851,2.462069,2.066645,1.190119,2.005019,1.780361,1.379242,1.483822,1.634964,1.568216,1.355748,1.375266,2.061579,1.148681,0.04739778,-0.9988729,0.002536642,0
2.480292,2.540115,2.432988,2.073087,1.179186,1.978325,1.788478,1.371499,1.451285,1.625341,1.578703,1.289989,1.360327,2.094888,1.047345,0.0376209,-0.9984604,0.04076177,0
2.517006,2.552716,2.398978,2.040676,1.221699,2.068089,1.756597,1.403406,1.508868,1.600698,1.59456,1.391206,1.319727,2.104886,1.177078,0.04042549,-0.9986627,0.03222711,0
2.483701,2.551017,2.487034,2.134128,1.082952,1.992414,1.845417,1.303066,1.445326,1.685567,1.520953,1.282865,1.433774,2.025401,1.06635,0.04645187,-0.9986979,0.02108531,0
2.492679,2.553286,2.492347,2.155241,1.053304,1.994868,1.855679,1.299278,1.424045,1.682851,1.535897,1.217159,1.424079,2.051269,0.959066,0.06329747,-0.9976004,0.02804881,0
2.487082,2.552263,2.461951,2.125946,1.086592,1.934297,1.864654,1.281854,1.417176,1.734758,1.469845,1.254686,1.53529,1.908543,1.091428,0.05031941,-0.99654,0.06615199,0
2.503963,2.540535,2.463443,2.120037,1.119245,1.942635,1.836646,1.331988,1.419358,1.683,1.544539,1.218011,1.420886,2.066975,0.983533,0.04640279,-0.9985963,0.02553877,0
2.47338,2.549503,2.472935,2.124694,1.134699,1.949077,1.827889,1.351301,1.422336,1.678807,1.552276,1.262395,1.427771,2.063779,1.063794,0.04740122,-0.9986195,0.02263235,0
2.529524,2.544096,2.444165,2.09828,1.157301,1.978067,1.798195,1.379946,1.451945,1.640678,1.581432,1.299346,1.331911,2.140303,1.095229,0.0541768,-0.9979451,0.03421387,0
2.488322,2.561468,2.423311,2.086911,1.165616,1.946741,1.793643,1.359818,1.457268,1.650236,1.547845,1.343436,1.420161,2.012058,1.231267,0.05684737,-0.9980763,0.02474104,0
2.482256,2.550183,2.351048,2.029042,1.20448,1.960125,1.740225,1.399177,1.469208,1.581837,1.604759,1.332224,1.310076,2.130067,1.144509,0.06880595,-0.9962164,0.05309011,0
2.489838,2.569311,2.416392,2.068753,1.159331,2.014931,1.771215,1.380724,1.491367,1.60499,1.583128,1.350009,1.32146,2.132776,1.094483,0.07407787,-0.9964824,0.03918327,0
2.464251,2.571672,2.361182,2.038254,1.193094,2.060727,1.71764,1.418376,1.50211,1.557747,1.623151,1.360098,1.2506,2.189984,1.134612,0.08276106,-0.9960828,0.03113872,0
2.484904,2.58916,2.474845,2.116272,1.168165,2.091139,1.807393,1.360351,1.524757,1.667972,1.549202,1.425722,1.43959,1.989239,1.313269,0.08698165,-0.9958469,0.02689077,0
2.489099,2.579073,2.407619,2.056459,1.182955,2.057011,1.756164,1.370201,1.517933,1.606699,1.571237,1.405326,1.305433,2.073511,1.261193,0.08342455,-0.9960795,0.02942837,0
2.507202,2.562786,2.440523,2.082819,1.198854,2.133017,1.777601,1.396247,1.527422,1.616257,1.593053,1.443192,1.353389,2.043302,1.386485,0.08209517,-0.9942294,0.06905302,0
2.53463,2.58083,2.394676,2.033267,1.222473,2.055785,1.74355,1.401944,1.528,1.573049,1.605048,1.421757,1.291294,2.096681,1.275428,0.07707699,-0.9961249,0.04235802,0
2.542253,2.578571,2.448102,2.092605,1.165767,2.070328,1.807023,1.350378,1.50792,1.648025,1.560599,1.397396,1.396012,2.012235,1.274703,0.07295378,-0.9960805,0.05001278,0
2.534467,2.569702,2.464198,2.100299,1.189022,2.049886,1.796922,1.370605,1.468749,1.636323,1.578126,1.328529,1.364976,2.059177,1.144609,0.05760414,-0.9977974,0.03289652,0
2.515258,2.559699,2.466142,2.089105,1.18683,2.020472,1.820149,1.335935,1.469496,1.659932,1.545131,1.327046,1.372092,2.031835,1.142788,0.06363162,-0.9966986,0.05042749,0
2.521256,2.550557,2.421103,2.094077,1.170638,2.009669,1.811981,1.344273,1.469965,1.650751,1.548625,1.330594,1.373718,2.036463,1.147114,0.07218228,-0.9964955,0.04226366,0
2.515514,2.557823,2.427449,2.126538,1.086447,1.976695,1.842864,1.290738,1.449896,1.691334,1.503861,1.316286,1.438694,1.970182,1.143975,0.07359894,-0.9963719,0.04273511,0
2.55059,2.560658,2.432328,2.106508,1.16292,2.021107,1.829494,1.331274,1.485514,1.674544,1.529877,1.350084,1.408918,2.000259,1.175808,0.07473131,-0.9962931,0.04260759,0
2.542056,2.569219,2.385437,2.09786,1.131162,2.060213,1.803868,1.33716,1.49814,1.655642,1.534783,1.401189,1.400989,1.997879,1.244238,0.07544917,-0.9957977,0.0519073,0
2.548048,2.561665,2.372658,2.126158,1.133337,2.034718,1.818959,1.343226,1.470413,1.663273,1.539582,1.371254,1.417468,1.990579,1.248173,0.07185953,-0.995404,0.06330108,0
2.543213,2.556269,2.422261,2.128118,1.184086,2.094417,1.833513,1.343488,1.498832,1.676145,1.539108,1.398369,1.411185,1.988951,1.275685,0.06954648,-0.9951335,0.0698049,0
2.526131,2.547226,2.435917,2.138188,1.110865,2.071003,1.84482,1.312867,1.472405,1.682781,1.532712,1.33897,1.438355,1.972488,1.190597,0.07899741,-0.9952596,0.0567252,0
2.539121,2.553924,2.422045,2.092574,1.173857,2.085232,1.793986,1.362842,1.499869,1.619426,1.584769,1.373313,1.314985,2.099641,1.18571,0.07611765,-0.9964737,0.03530367,0
2.556113,2.572649,2.412919,2.073798,1.164599,2.051737,1.778634,1.35076,1.474265,1.636309,1.546465,1.378089,1.396638,2.006895,1.221712,0.07317305,-0.9965435,0.03932808,0
2.532034,2.565074,2.424738,2.123813,1.131651,2.122335,1.811946,1.352188,1.516068,1.632302,1.575019,1.421234,1.333836,2.067169,1.311157,0.08558168,-0.9956653,0.03641826,0
2.526726,2.558204,2.455317,2.120923,1.161124,2.076983,1.821145,1.341318,1.489926,1.638967,1.576015,1.351882,1.356817,2.045019,1.197677,0.08090504,-0.9960858,0.03560352,0
2.554956,2.581707,2.428983,2.120504,1.142395,2.069293,1.787463,1.355096,1.510492,1.629844,1.567656,1.426732,1.388736,2.012714,1.337009,0.08084992,-0.9957648,0.04376866,0
2.536782,2.58084,2.446277,2.133018,1.157425,2.140452,1.809058,1.347947,1.519474,1.646717,1.563159,1.412639,1.357412,2.032538,1.310949,0.07861324,-0.995971,0.04314752,0
2.552013,2.58,2.426893,2.130468,1.163045,2.044571,1.860689,1.29972,1.482736,1.727158,1.49388,1.363352,1.506569,1.869009,1.295706,0.09648157,-0.9947918,0.03287124,0
2.542669,2.578598,2.425395,2.103077,1.174401,2.049796,1.834253,1.302064,1.502212,1.683404,1.517165,1.356277,1.411076,1.959572,1.221896,0.0958584,-0.9940773,0.05120026,0
2.552356,2.579392,2.454329,2.18208,1.092938,2.063745,1.892224,1.269944,1.473763,1.770658,1.455095,1.387472,1.621445,1.746289,1.39849,0.09012149,-0.9936143,0.06788853,0
2.522151,2.576542,2.472471,2.195702,1.095676,2.110755,1.884691,1.278939,1.484457,1.738235,1.477934,1.374353,1.545794,1.823744,1.327746,0.1136086,-0.9923483,0.04835127,0
2.491146,2.578331,2.451544,2.139057,1.135969,2.070569,1.857524,1.273965,1.491714,1.7269,1.470453,1.377249,1.53538,1.825748,1.31846,0.1342707,-0.9884207,0.0706815,0
2.522439,2.566646,2.424064,2.203957,1.078186,2.077706,1.885728,1.284551,1.484624,1.732528,1.489404,1.373711,1.592562,1.784251,1.383131,0.137712,-0.9870636,0.08210344,0
2.520529,2.583846,2.468783,2.140065,1.164968,2.103539,1.856146,1.301341,1.517797,1.717181,1.491671,1.388279,1.498069,1.894825,1.26947,0.1449742,-0.9872382,0.06590386,0
2.539433,2.573719,2.443135,2.211719,1.069862,2.047509,1.894904,1.270574,1.471258,1.755004,1.457679,1.351408,1.613988,1.76901,1.316177,0.1576672,-0.9852277,0.06683861,0
2.568844,2.594983,2.370335,2.120592,1.142252,2.056571,1.832511,1.296647,1.502072,1.704864,1.485552,1.37588,1.475646,1.911356,1.220958,0.1664305,-0.9828481,0.07943831,0
2.564754,2.58137,2.383273,2.130951,1.133025,2.053159,1.844752,1.295029,1.491652,1.717402,1.464708,1.381492,1.507414,1.869526,1.247319,0.1672601,-0.9822772,0.08459043,0
2.534575,2.564591,2.417034,2.169367,1.122972,2.064868,1.883034,1.300156,1.500167,1.730424,1.478613,1.411298,1.528801,1.846251,1.342099,0.1766203,-0.9817046,0.0711434,0
2.525419,2.568452,2.414945,2.200709,1.059268,2.011481,1.929423,1.234515,1.468223,1.79514,1.411061,1.382241,1.634214,1.758059,1.296751,0.1651485,-0.9795864,0.1146145,0
2.539955,2.566116,2.386719,2.18403,1.094861,2.008148,1.907748,1.268778,1.44784,1.783311,1.430724,1.366138,1.614163,1.791993,1.267864,0.155511,-0.97941,0.1287334,0
2.535835,2.541661,2.35681,2.20812,1.041232,1.966466,1.943066,1.23439,1.43497,1.815388,1.385669,1.389247,1.664609,1.737532,1.312752,0.1527767,-0.9798778,0.1284472,0
2.51535,2.562396,2.38162,2.213464,1.059288,1.99641,1.945091,1.230067,1.474186,1.827013,1.378909,1.432917,1.714581,1.669158,1.402126,0.1611681,-0.9832933,0.08461195,0
2.553256,2.557763,2.352288,2.219696,1.034621,1.981286,1.958691,1.24198,1.439427,1.820168,1.399791,1.380563,1.675909,1.745301,1.324925,0.167238,-0.982287,0.08451915,0
2.519405,2.55449,2.369375,2.248945,1.016895,1.947356,1.980237,1.223102,1.409876,1.839817,1.402807,1.319845,1.730379,1.72789,1.231823,0.1643839,-0.9838839,0.07035995,0
2.541345,2.556327,2.350887,2.22228,1.028989,1.909723,1.957133,1.261067,1.386685,1.80238,1.4277,1.335016,1.679296,1.767753,1.284612,0.1619024,-0.9846432,0.06531103,0
2.53125,2.561476,2.352238,2.203389,1.03994,1.9591,1.953499,1.229973,1.416564,1.848751,1.357712,1.385496,1.784711,1.63385,1.367712,0.1663154,-0.9817377,0.09235936,0
2.557233,2.564465,2.379663,2.22049,1.045023,1.969619,1.963435,1.235211,1.415413,1.847188,1.374346,1.349773,1.726485,1.726589,1.259017,0.1652288,-0.9809918,0.1017571,0
2.569946,2.558684,2.295835,2.277588,0.9896291,1.984238,2.015437,1.241429,1.407992,1.89241,1.350899,1.40271,1.845956,1.617763,1.363043,0.1580916,-0.9826866,0.09661325,0
2.53052,2.55584,2.336601,2.245417,0.9898556,1.96616,1.992014,1.214492,1.393077,1.846188,1.37726,1.304614,1.714073,1.745325,1.156335,0.1539304,-0.9860469,0.06337906,0
2.525392,2.55619,2.366074,2.251997,1.019628,1.977566,1.997377,1.222254,1.429013,1.860648,1.353085,1.39788,1.752012,1.654877,1.359822,0.1626621,-0.9850445,0.05681761,0
2.566078,2.550968,2.331883,2.210302,1.035743,1.912009,1.975687,1.226772,1.404245,1.845215,1.36585,1.367796,1.753869,1.671433,1.319537,0.156341,-0.9835459,0.0905263,0
2.559626,2.549931,2.326811,2.255079,0.972952,1.966561,1.989757,1.218235,1.413103,1.838328,1.385825,1.340963,1.698078,1.74904,1.252397,0.1649109,-0.9824855,0.08675645,0
2.562403,2.548029,2.305049,2.256036,0.9824217,1.964201,2.005124,1.209132,1.400008,1.872387,1.356687,1.333065,1.763467,1.685393,1.248807,0.1648506,-0.9832681,0.07751161,0
2.568122,2.554939,2.306292,2.24434,1.003721,1.952106,2.001558,1.213648,1.40445,1.86897,1.362478,1.329797,1.748944,1.705832,1.21218,0.1580811,-0.9824049,0.09945388,0
2.585268,2.557679,2.306847,2.233365,0.9723921,1.930298,1.976764,1.209864,1.379956,1.824186,1.390365,1.261662,1.638575,1.812926,1.118735,0.1672643,-0.9821255,0.08632609,0
2.563468,2.544945,2.321155,2.188022,1.040989,1.934777,1.928986,1.252489,1.407361,1.774071,1.433501,1.30197,1.581185,1.859827,1.143738,0.1693574,-0.9838298,0.05828428,0
2.565165,2.54419,2.299531,2.170144,1.06602,1.926603,1.923725,1.258345,1.418192,1.773983,1.424843,1.31595,1.546386,1.891937,1.155739,0.1741155,-0.9815411,0.0791258,0
2.552735,2.538457,2.316151,2.206762,1.013984,1.939249,1.959667,1.232949,1.408058,1.808695,1.393624,1.331237,1.638528,1.797984,1.209283,0.1695772,-0.9815608,0.08821525,0
2.54211,2.53916,2.260343,2.194784,1.016684,1.902066,1.931779,1.23164,1.40262,1.815322,1.376474,1.332969,1.723275,1.696207,1.285691,0.1675697,-0.9837697,0.06416805,0
2.530423,2.530689,2.257851,2.229457,1.002288,1.945917,1.992615,1.214399,1.401535,1.849655,1.35458,1.366848,1.738735,1.671789,1.311283,0.1524736,-0.9822028,0.1096797,0
2.5385,2.544299,2.300874,2.187047,1.030073,1.926887,1.933969,1.249741,1.375067,1.784613,1.421157,1.260393,1.563284,1.897517,1.073119,0.1579272,-0.9828303,0.09541263,0
2.534898,2.546763,2.35326,2.225636,0.9948017,1.946665,1.956401,1.230639,1.406166,1.820136,1.376334,1.364375,1.72598,1.688348,1.323171,0.1578982,-0.981632,0.1070825,0
2.541764,2.540986,2.319898,2.198357,1.058995,1.936728,1.952918,1.249916,1.401571,1.808314,1.405772,1.333385,1.660918,1.777272,1.248944,0.1584163,-0.9834798,0.08758828,0
2.536476,2.551332,2.308166,2.174773,1.049605,1.868698,1.89396,1.302493,1.356965,1.72548,1.48551,1.269988,1.526513,1.936794,1.165676,0.1546091,-0.9858029,0.06548792,0
2.507403,2.530671,2.314491,2.162101,1.078648,1.950146,1.886871,1.276561,1.446201,1.75295,1.436721,1.373175,1.570945,1.83965,1.284204,0.1615011,-0.9834114,0.08258002,0
2.510084,2.550984,2.319097,2.145632,1.108681,1.921556,1.891734,1.29161,1.420488,1.756133,1.442884,1.369023,1.604732,1.82153,1.299517,0.1783379,-0.9806756,0.08044279,0
2.525127,2.542224,2.324303,2.219021,1.04866,1.958668,1.924678,1.283172,1.416844,1.786611,1.427104,1.376757,1.666324,1.772339,1.359129,0.1578857,-0.9810538,0.1122741,0
2.533322,2.551594,2.345309,2.203381,1.057673,1.941962,1.925914,1.263149,1.42789,1.804194,1.403495,1.378309,1.683191,1.740741,1.348947,0.1547271,-0.984336,0.08451092,0
2.556219,2.53942,2.316004,2.224245,1.041232,1.968757,1.974471,1.224272,1.449382,1.861521,1.348402,1.429169,1.779966,1.637405,1.406406,0.1547163,-0.9817954,0.1101853,0
2.548958,2.544263,2.313437,2.179655,1.087777,1.942252,1.916919,1.283563,1.400824,1.776154,1.437503,1.328711,1.59019,1.868131,1.216974,0.1500801,-0.9842264,0.093671,0
2.544262,2.535835,2.327737,2.122102,1.145003,1.975873,1.868218,1.319367,1.447508,1.724044,1.486126,1.368545,1.521179,1.919807,1.272288,0.165454,-0.9834074,0.0743968,0
2.51224,2.539424,2.291591,2.162474,1.070191,1.919993,1.893732,1.282,1.410596,1.772905,1.423942,1.360156,1.633594,1.812037,1.268631,0.1654695,-0.9814191,0.09714167,0
2.527054,2.543847,2.324152,2.182175,1.05341,1.928203,1.909941,1.269753,1.401147,1.773302,1.431097,1.328229,1.616921,1.836205,1.219548,0.1509533,-0.9846053,0.0881232,0
2.519348,2.54232,2.323533,2.132613,1.139854,1.893617,1.855898,1.329112,1.412987,1.712341,1.498647,1.343977,1.540311,1.907881,1.271181,0.1632496,-0.9842705,0.06753651,0
2.496536,2.542587,2.251815,2.128734,1.111911,1.915032,1.845671,1.318211,1.435131,1.745366,1.443821,1.400345,1.627946,1.79504,1.379029,0.1711486,-0.9827033,0.07072743,0
2.481297,2.543923,2.328132,2.119775,1.137063,1.927613,1.840096,1.325644,1.449915,1.697374,1.491408,1.390576,1.505878,1.903607,1.345984,0.1627151,-0.9834207,0.08004726,0
2.49239,2.543479,2.305228,2.081956,1.156133,1.886266,1.817425,1.339148,1.419674,1.681148,1.49919,1.339538,1.481088,1.933101,1.243437,0.1545143,-0.9843457,0.08478732,0
2.508165,2.547648,2.331521,2.12244,1.141909,1.916267,1.842893,1.331733,1.436693,1.706625,1.499029,1.350289,1.53548,1.899689,1.294692,0.1532678,-0.9850608,0.07851218,0
2.494189,2.541527,2.29892,2.079778,1.160058,1.913352,1.802475,1.34559,1.455397,1.653611,1.529113,1.362573,1.429256,2.004957,1.241173,0.152528,-0.9850091,0.08057493,0
2.502707,2.544291,2.299677,2.091117,1.145743,1.930249,1.814539,1.347757,1.445102,1.686561,1.502621,1.360662,1.489413,1.936183,1.261333,0.1532958,-0.9843363,0.0870774,0
2.488661,2.553329,2.305989,2.102722,1.122306,1.906883,1.835516,1.321142,1.447623,1.72609,1.457878,1.418738,1.594358,1.821982,1.387851,0.1610564,-0.9836782,0.0802373,0
2.477212,2.550621,2.333374,2.122291,1.132264,1.874582,1.872296,1.285192,1.429556,1.765163,1.41509,1.397552,1.679899,1.711317,1.388953,0.1365602,-0.9858546,0.09716976,0
2.475612,2.546934,2.345855,2.109668,1.124983,1.909873,1.856182,1.285051,1.450029,1.722104,1.455017,1.378987,1.584388,1.801059,1.328289,0.1394312,-0.9857648,0.09395096,0
2.513993,2.534678,2.269382,2.097034,1.139738,1.93615,1.817945,1.331536,1.462799,1.684831,1.491738,1.395458,1.488985,1.904885,1.324842,0.1433209,-0.9858501,0.08694074,0
2.507035,2.555615,2.337215,2.095577,1.164954,1.910473,1.829238,1.330449,1.458557,1.71345,1.472016,1.407847,1.563308,1.842167,1.364199,0.1481696,-0.9835802,0.1030325,0
2.477374,2.544275,2.349425,2.124623,1.120521,1.923752,1.83228,1.328207,1.421025,1.706615,1.486959,1.335518,1.524294,1.907542,1.23772,0.1464122,-0.9860073,0.07970582,0
2.503221,2.541666,2.346303,2.110698,1.11387,1.908305,1.853261,1.298968,1.433969,1.726604,1.458039,1.36201,1.564358,1.852603,1.288825,0.1348153,-0.9867843,0.08989733,0
2.5039,2.541307,2.36834,2.165313,1.116991,2.002084,1.908178,1.256008,1.49359,1.793016,1.403759,1.44759,1.678395,1.707681,1.434773,0.1274076,-0.9865176,0.1027144,0
2.484037,2.541689,2.391798,2.154464,1.11045,1.983846,1.910314,1.257871,1.469403,1.770333,1.436177,1.371251,1.588777,1.812167,1.261458,0.1285601,-0.9885735,0.07870638,0
2.505085,2.532665,2.38812,2.161157,1.110483,2.004733,1.908226,1.283941,1.448073,1.744855,1.465824,1.344495,1.512454,1.914371,1.187931,0.1200757,-0.9867956,0.1087021,0
2.491782,2.530326,2.331929,2.164807,1.07603,1.932789,1.923061,1.246573,1.442466,1.791287,1.402689,1.380781,1.636349,1.771457,1.289579,0.1230099,-0.9875529,0.09801948,0
2.501135,2.532205,2.362796,2.158441,1.058165,1.938444,1.909897,1.245456,1.436196,1.7598,1.434006,1.314817,1.531807,1.892483,1.111501,0.1207713,-0.9868183,0.1077223,0
2.501264,2.541168,2.367438,2.157513,1.09869,1.932922,1.904382,1.255923,1.444911,1.757505,1.42695,1.377927,1.581424,1.797234,1.303515,0.1168361,-0.9879532,0.1014774,0
2.522942,2.551759,2.405615,2.188626,1.082923,1.916772,1.94454,1.239581,1.416369,1.810328,1.405058,1.328094,1.700831,1.708974,1.26801,0.115244,-0.9867136,0.1145208,0
2.457479,2.593628,2.680138,2.33812,1.329286,2.173276,1.855033,1.408259,1.304718,1.70268,1.652869,0.9610167,1.496296,2.083271,0.6174952,0.127913,-0.9825306,0.1351739,0
2.58829,2.610141,2.667644,2.495495,2.698983,2.796151,1.937382,1.483801,1.580244,1.842122,1.600502,1.177297,1.650174,1.976876,0.7955625,0.09923125,-0.9934875,0.05599817,1
