2.645303,2.306736,2.972079,3.058168,2.973096,3.08667,2.754371,1.652932,2.531224,2.608693,1.792866,2.56597,2.603317,2.03184,2.516247,5
2.654682,1.993964,2.931695,3.024869,3.047775,2.959061,3.015479,3.086722,2.975482,2.638804,1.767425,2.643781,2.443495,2.039348,2.523335,5
2.662881,1.998121,2.92522,3.033976,3.068254,2.93687,3.035856,3.097658,2.97018,2.689958,1.751717,2.659709,2.507629,1.995593,2.556641,5
2.658198,1.978015,2.923218,3.035631,3.062866,2.950746,3.037063,3.099849,2.986605,2.652783,1.813581,2.655734,2.455308,2.062644,2.541789,5
2.604017,2.03045,2.927198,2.846904,2.991177,3.009951,2.948043,2.937736,2.938901,2.679863,1.726692,2.666219,2.476061,1.933521,2.622266,5
2.670245,1.990339,2.921072,3.022681,3.055277,2.952628,3.028931,3.088468,2.983959,2.653549,1.825388,2.652725,2.464679,2.070664,2.530898,5
2.615659,1.960057,2.909395,3.036194,3.061236,2.960683,3.015703,3.085802,2.98017,2.635432,1.80926,2.640082,2.440984,2.065439,2.520365,5
2.609746,1.962869,2.892856,3.039275,3.077614,2.945471,3.025714,3.092127,2.969442,2.663353,1.787376,2.646128,2.487472,2.04364,2.531152,5
2.611889,1.976898,2.913772,3.044431,3.070405,2.956726,3.035304,3.097717,2.981728,2.652458,1.789378,2.635538,2.466437,2.045472,2.512812,5
2.635177,2.108328,2.996563,3.080992,3.099482,2.861508,3.073969,2.790238,2.976548,2.744925,1.74438,2.64646,2.627315,1.962207,2.580032,5
2.569537,2.000823,2.928767,3.048111,3.080317,2.967408,3.037252,3.096009,2.986082,2.655743,1.765682,2.633663,2.476492,2.019954,2.519171,5
2.594444,2.007482,2.943724,3.051127,3.069487,2.965102,3.046185,3.093621,2.987734,2.654035,1.770024,2.642962,2.46793,2.025635,2.501112,5
2.577297,2.008161,2.941143,3.070638,3.070883,2.961479,3.053896,3.086081,2.98626,2.650844,1.772185,2.631786,2.454874,2.031365,2.498955,5
2.592685,2.009979,2.935137,3.071755,3.060439,2.965483,3.050562,3.085321,2.984957,2.64398,1.774792,2.645113,2.443689,2.029744,2.508537,5
2.599222,1.996139,2.930532,3.077503,3.0684,2.974814,3.054358,3.079163,2.98417,2.627268,1.817882,2.654218,2.420433,2.077083,2.514224,5
2.605825,2.009482,2.929882,3.0647,3.068624,2.964756,3.050273,3.082922,2.981101,2.637418,1.792271,2.649839,2.454221,2.0423,2.506756,5
2.606619,1.982214,2.925429,3.087805,3.063149,2.965059,3.067522,3.074802,2.98191,2.63808,1.81529,2.655263,2.420878,2.079304,2.512904,5
2.583174,1.986983,2.927016,3.08026,3.070163,2.959504,3.051979,3.077392,2.977715,2.620454,1.820696,2.6519,2.4164,2.069172,2.50501,5
2.599613,2.012037,2.931291,3.083359,3.060166,2.966184,3.0701,3.076184,2.987288,2.636704,1.789599,2.654192,2.442398,2.039829,2.517796,5
2.597863,2.001835,2.934966,3.080784,3.063257,2.968064,3.069273,3.072227,2.992156,2.63085,1.830941,2.669178,2.421885,2.078078,2.530866,5
2.606754,2.017323,2.930396,3.070163,3.067116,2.958301,3.067715,3.080904,2.980225,2.639345,1.812056,2.65541,2.44736,2.062986,2.512053,5
2.598952,1.988455,2.915431,3.087474,3.061933,2.965805,3.053718,3.077196,2.973363,2.616146,1.827818,2.653491,2.403784,2.084015,2.513406,5
2.607679,1.994985,2.927766,3.086655,3.055851,2.962949,3.060089,3.076508,2.980829,2.62404,1.811775,2.661891,2.400768,2.062314,2.525862,5
2.60976,1.98853,2.923386,3.087529,3.054927,2.957428,3.058897,3.08207,2.981615,2.622029,1.821657,2.665167,2.395157,2.090173,2.521376,5
2.610482,2.026026,2.934095,3.074125,3.06223,2.954949,3.053945,3.082378,2.973719,2.635863,1.778391,2.657268,2.431602,2.045238,2.513663,5
2.616163,2.012898,2.936956,3.082064,3.075227,2.951214,3.062184,3.088219,2.970038,2.615146,1.779608,2.654657,2.421679,2.045639,2.505925,5
2.613208,1.993984,2.907531,3.079022,3.057655,2.949552,3.05193,3.0744,2.974916,2.617466,1.818989,2.653574,2.403982,2.072787,2.502963,5
2.586366,2.011198,2.916759,3.097055,3.067899,2.964975,3.070991,3.079991,2.979578,2.648122,1.806078,2.651298,2.427255,2.065087,2.508714,5
2.628927,1.998073,2.929471,3.092226,3.069393,2.948196,3.0829,3.083516,2.991073,2.639026,1.802992,2.667197,2.437776,2.055913,2.520816,5
2.627979,1.976552,2.91735,3.082052,3.058473,2.939183,3.045089,3.080323,2.970735,2.617048,1.831893,2.654008,2.375151,2.08749,2.513242,5
2.616041,1.96955,2.923491,3.071179,3.065459,2.956911,3.05506,3.089905,2.992916,2.639154,1.82874,2.661774,2.420265,2.097517,2.529637,5
2.639975,1.97992,2.965227,3.052977,3.077198,2.988657,3.106802,3.098505,3.031206,2.778283,1.986808,2.682863,2.57619,2.192549,2.595596,5
2.889595,2.90212,2.90925,3.053477,3.010542,2.982803,3.070756,3.010394,3.009452,2.934492,2.965697,3.049489,2.983593,3.029501,2.967704,5
2.867328,3.055239,2.990851,3.031451,3.040817,2.97883,3.081384,3.005859,3.029406,2.957255,3.071376,3.061561,3.033736,3.101783,2.975699,5
2.752669,3.136209,2.887139,3.062526,3.079557,2.983582,3.098185,3.058969,3.036331,3.003729,3.121517,3.074645,3.026578,3.104618,2.986847,5
2.743684,3.131766,2.876381,3.061758,3.084399,2.994856,3.054572,3.072534,3.033132,3.049973,3.119692,3.073305,3.012019,3.086048,3.004322,5
2.753197,3.125354,2.835598,3.048319,3.090097,3.001375,3.041402,3.063704,3.0342,3.068091,3.112503,3.056969,3.015403,3.0734,2.98782,5
2.73932,3.13422,2.833775,3.026632,3.093228,3.00278,3.043171,3.056842,3.046209,3.071432,3.103795,3.058159,2.998138,3.080607,3.004485,5
2.745117,3.12507,2.837766,3.045341,3.090154,3.002525,3.044303,3.056577,3.05358,3.05266,3.091213,3.063438,2.970892,3.076685,3.014731,5
2.754747,3.121975,2.83493,3.035973,3.094393,2.996896,3.03576,3.008716,3.043509,3.060711,3.051355,3.050882,2.96871,3.056239,3.008718,0
2.747494,3.131309,2.840876,3.038561,3.083534,2.994182,3.038611,3.029699,3.047461,3.050699,3.067767,3.053125,2.957977,3.06618,3.004305,0
2.738658,3.118357,2.841301,3.05251,3.087131,2.997189,3.030809,3.043558,3.042751,3.04043,3.070696,3.058346,2.953524,3.056852,3.017375,0
2.752444,3.127103,2.83442,3.052685,3.085034,3.002204,3.034946,3.043836,3.036144,3.042842,3.077706,3.054288,2.953287,3.059524,3.014583,0
2.74906,3.128396,2.811627,3.035193,3.077924,2.99972,3.027199,3.023826,3.036698,3.051061,3.063281,3.057822,2.949692,3.061583,3.013623,0
